city_name;latitude;longitude;department_name;department_number;region_name;region_number;region_name_raw;city_name_raw;city_population
frebecourt;48.384232465;5.670028025;vosges;88;grand est;44;Grand Est;Frebécourt;346
frizon;48.285618137;6.353504067;vosges;88;grand est;44;Grand Est;Frizon;496
gelvecourt et adompt;48.200967649;6.178391636;vosges;88;grand est;44;Grand Est;Gelvécourt-et-Adompt;107
gironcourt sur vraine;48.303625159;5.931204838;vosges;88;grand est;44;Grand Est;Gironcourt-sur-Vraine;872
golbey;48.200353998;6.425046498;vosges;88;grand est;44;Grand Est;Golbey;8849
grandrupt;48.367214817;7.062020376;vosges;88;grand est;44;Grand Est;Grandrupt;76
greux;48.459951545;5.671567293;vosges;88;grand est;44;Grand Est;Greux;138
grignoncourt;47.960278824;5.906024938;vosges;88;grand est;44;Grand Est;Grignoncourt;46
harmonville;48.464938221;5.872014743;vosges;88;grand est;44;Grand Est;Harmonville;216
houecourt;48.29268841;5.903171072;vosges;88;grand est;44;Grand Est;Houécourt;428
hurbache;48.347502453;6.930887699;vosges;88;grand est;44;Grand Est;Hurbache;300
laval sur vologne;48.196879342;6.69275299;vosges;88;grand est;44;Grand Est;Laval-sur-Vologne;633
ligneville;48.163625894;5.95423031;vosges;88;grand est;44;Grand Est;Lignéville;302
lusse;48.289057905;7.127809365;vosges;88;grand est;44;Grand Est;Lusse;369
madecourt;48.239606939;6.115264349;vosges;88;grand est;44;Grand Est;Madecourt;49
madegney;48.286677697;6.287653315;vosges;88;grand est;44;Grand Est;Madegney;135
madonne et lamerey;48.225508417;6.242873489;vosges;88;grand est;44;Grand Est;Madonne-et-Lamerey;407
maroncourt;48.246078158;6.163162956;vosges;88;grand est;44;Grand Est;Maroncourt;6
mazirot;48.320828424;6.156484101;vosges;88;grand est;44;Grand Est;Mazirot;234
menarmont;48.418533958;6.64805726;vosges;88;grand est;44;Grand Est;Ménarmont;61
mirecourt;48.293463602;6.120026312;vosges;88;grand est;44;Grand Est;Mirecourt;4782
moncel sur vair;48.425254522;5.703404419;vosges;88;grand est;44;Grand Est;Moncel-sur-Vair;190
le mont;48.410114409;7.024546415;vosges;88;grand est;44;Grand Est;Le Mont;51
mont les neufchateau;48.352802254;5.643477679;vosges;88;grand est;44;Grand Est;Mont-lès-Neufchâteau;291
monthureux sur saone;48.0276983;5.967265246;vosges;88;grand est;44;Grand Est;Monthureux-sur-Saône;885
morville;48.235186079;5.795361979;vosges;88;grand est;44;Grand Est;Morville;44
moyenmoutier;48.384626296;6.917338229;vosges;88;grand est;44;Grand Est;Moyenmoutier;3037
ollainville;48.270020796;5.803876773;vosges;88;grand est;44;Grand Est;Ollainville;75
pargny sous mureau;48.364754095;5.589927015;vosges;88;grand est;44;Grand Est;Pargny-sous-Mureau;179
la petite fosse;48.321999581;7.051770918;vosges;88;grand est;44;Grand Est;La Petite-Fosse;77
pierrefitte;48.163617904;6.174799974;vosges;88;grand est;44;Grand Est;Pierrefitte;117
pleuvezain;48.376823616;5.915701548;vosges;88;grand est;44;Grand Est;Pleuvezain;74
les poulieres;48.203265701;6.786789054;vosges;88;grand est;44;Grand Est;Les Poulières;294
poussay;48.322176824;6.12005059;vosges;88;grand est;44;Grand Est;Poussay;667
pouxeux;48.095721197;6.565186224;vosges;88;grand est;44;Grand Est;Pouxeux;1959
rainville;48.356943544;5.888978812;vosges;88;grand est;44;Grand Est;Rainville;278
raon l etape;48.407911899;6.860418419;vosges;88;grand est;44;Grand Est;Raon-l'Étape;6061
raves;48.259693869;7.044509644;vosges;88;grand est;44;Grand Est;Raves;477
relanges;48.111742317;6.015328209;vosges;88;grand est;44;Grand Est;Relanges;193
remiremont;48.001503033;6.58165983;vosges;88;grand est;44;Grand Est;Remiremont;7611
romain aux bois;48.076820596;5.714062623;vosges;88;grand est;44;Grand Est;Romain-aux-Bois;48
roville aux chenes;48.381886818;6.611664621;vosges;88;grand est;44;Grand Est;Roville-aux-Chênes;370
rozerotte;48.23895127;6.085413288;vosges;88;grand est;44;Grand Est;Rozerotte;189
rugney;48.348543476;6.252427195;vosges;88;grand est;44;Grand Est;Rugney;130
st gorgon;48.320528108;6.653143136;vosges;88;grand est;44;Grand Est;Saint-Gorgon;373
st julien;48.021170328;5.906111173;vosges;88;grand est;44;Grand Est;Saint-Julien;103
st leonard;48.215362304;6.918164023;vosges;88;grand est;44;Grand Est;Saint-Léonard;1369
ste marguerite;48.267521796;6.972229421;vosges;88;grand est;44;Grand Est;Sainte-Marguerite;2271
st maurice sur moselle;47.84660445;6.854886061;vosges;88;grand est;44;Grand Est;Saint-Maurice-sur-Moselle;1369
st menge;48.289283092;5.950942348;vosges;88;grand est;44;Grand Est;Saint-Menge;121
la salle;48.324021848;6.812641629;vosges;88;grand est;44;Grand Est;La Salle;394
sercoeur;48.256069247;6.536146212;vosges;88;grand est;44;Grand Est;Sercœur;225
serecourt;48.050213911;5.843753168;vosges;88;grand est;44;Grand Est;Serécourt;99
socourt;48.396822069;6.249743376;vosges;88;grand est;44;Grand Est;Socourt;283
suriauville;48.165686623;5.864117075;vosges;88;grand est;44;Grand Est;Suriauville;205
le thillot;47.879189271;6.769977732;vosges;88;grand est;44;Grand Est;Le Thillot;3257
les thons;47.988076597;5.873237251;vosges;88;grand est;44;Grand Est;Les Thons;99
tremonzey;47.962232568;6.247608161;vosges;88;grand est;44;Grand Est;Trémonzey;243
la vacheresse et la rouillie;48.14625436;5.795326786;vosges;88;grand est;44;Grand Est;La Vacheresse-et-la-Rouillie;123
les vallois;48.156260288;6.121629805;vosges;88;grand est;44;Grand Est;Les Vallois;121
vaubexy;48.28437186;6.236570409;vosges;88;grand est;44;Grand Est;Vaubexy;120
vaudoncourt;48.220558751;5.805757175;vosges;88;grand est;44;Grand Est;Vaudoncourt;156
villouxel;48.347321716;5.579009439;vosges;88;grand est;44;Grand Est;Villouxel;89
viomenil;48.090220722;6.170987586;vosges;88;grand est;44;Grand Est;Vioménil;154
wisembach;48.26126707;7.118697625;vosges;88;grand est;44;Grand Est;Wisembach;425
xaronval;48.372131249;6.187226285;vosges;88;grand est;44;Grand Est;Xaronval;109
zincourt;48.309405062;6.442369762;vosges;88;grand est;44;Grand Est;Zincourt;76
les ableuvenettes;48.191842454;6.193004158;vosges;88;grand est;44;Grand Est;Les Ableuvenettes;62
allarmont;48.468981824;7.02064601;vosges;88;grand est;44;Grand Est;Allarmont;205
ambacourt;48.351918261;6.139617189;vosges;88;grand est;44;Grand Est;Ambacourt;279
arches;48.113512102;6.513870044;vosges;88;grand est;44;Grand Est;Arches;1621
autrey;48.289659369;6.724206039;vosges;88;grand est;44;Grand Est;Autrey;277
badmenil aux bois;48.311400337;6.5241308490000005;vosges;88;grand est;44;Grand Est;Badménil-aux-Bois;139
ban de laveline;48.227997281;7.084236412;vosges;88;grand est;44;Grand Est;Ban-de-Laveline;1183
ban de sapt;48.343273363;7.01608999;vosges;88;grand est;44;Grand Est;Ban-de-Sapt;357
belmont les darney;48.086423955;6.014673801;vosges;88;grand est;44;Grand Est;Belmont-lès-Darney;112
le beulay;48.304717332;7.062523376;vosges;88;grand est;44;Grand Est;Le Beulay;91
blevaincourt;48.122663579;5.693625535;vosges;88;grand est;44;Grand Est;Blevaincourt;93
bois de champ;48.241817452;6.803307769;vosges;88;grand est;44;Grand Est;Bois-de-Champ;104
bussang;47.891463343;6.876732741;vosges;88;grand est;44;Grand Est;Bussang;1320
champdray;48.128376289;6.759753711;vosges;88;grand est;44;Grand Est;Champdray;190
chatel sur moselle;48.31992268;6.401003984;vosges;88;grand est;44;Grand Est;Châtel-sur-Moselle;1727
chaumousey;48.173341601;6.332192875;vosges;88;grand est;44;Grand Est;Chaumousey;903
chavelot;48.227812673;6.430090836;vosges;88;grand est;44;Grand Est;Chavelot;1368
circourt;48.249377553;6.285740013;vosges;88;grand est;44;Grand Est;Circourt;82
claudon;48.032552905;6.044316498;vosges;88;grand est;44;Grand Est;Claudon;214
contrexeville;48.185082587;5.892858478;vosges;88;grand est;44;Grand Est;Contrexéville;3019
damas et bettegney;48.213302105;6.261885469;vosges;88;grand est;44;Grand Est;Damas-et-Bettegney;382
damblain;48.09083716;5.667693707;vosges;88;grand est;44;Grand Est;Damblain;254
darney aux chenes;48.283123746;5.810453097;vosges;88;grand est;44;Grand Est;Darney-aux-Chênes;64
deinvillers;48.412655965;6.559824627;vosges;88;grand est;44;Grand Est;Deinvillers;56
dogneville;48.221916486;6.463945236;vosges;88;grand est;44;Grand Est;Dogneville;1503
dolaincourt;48.340217406;5.808654091;vosges;88;grand est;44;Grand Est;Dolaincourt;96
domevre sous montfort;48.256467389;6.074543052;vosges;88;grand est;44;Grand Est;Domèvre-sous-Montfort;59
dompaire;48.226134065;6.208100044;vosges;88;grand est;44;Grand Est;Dompaire;1087
domvallier;48.306903576;6.080222285;vosges;88;grand est;44;Grand Est;Domvallier;98
fouchecourt;48.005282602;5.858880349;vosges;88;grand est;44;Grand Est;Fouchécourt;42
frenois;48.185654361;6.122985519;vosges;88;grand est;44;Grand Est;Frénois;51
gemmelaincourt;48.27452337;5.967275686;vosges;88;grand est;44;Grand Est;Gemmelaincourt;131
gendreville;48.235536362;5.715395267;vosges;88;grand est;44;Grand Est;Gendreville;103
gerbepal;48.130859882;6.920860081;vosges;88;grand est;44;Grand Est;Gerbépal;558
godoncourt;47.997721803;5.934548341;vosges;88;grand est;44;Grand Est;Godoncourt;114
gruey les surance;48.033894073;6.170486007;vosges;88;grand est;44;Grand Est;Gruey-lès-Surance;217
hennecourt;48.210496859;6.289726168;vosges;88;grand est;44;Grand Est;Hennecourt;351
hergugney;48.390453684;6.209339298;vosges;88;grand est;44;Grand Est;Hergugney;126
herpelmont;48.165541549;6.73380865;vosges;88;grand est;44;Grand Est;Herpelmont;274
isches;48.017520268;5.820889716;vosges;88;grand est;44;Grand Est;Isches;172
jainvillotte;48.259761925;5.701986087;vosges;88;grand est;44;Grand Est;Jainvillotte;74
jeuxey;48.200396168;6.489573602;vosges;88;grand est;44;Grand Est;Jeuxey;671
jussarupt;48.156472512;6.74956008;vosges;88;grand est;44;Grand Est;Jussarupt;264
juvaincourt;48.331758554;6.062300836;vosges;88;grand est;44;Grand Est;Juvaincourt;182
lamarche;48.062421387;5.777801942;vosges;88;grand est;44;Grand Est;Lamarche;841
landaville;48.282741935;5.74711393;vosges;88;grand est;44;Grand Est;Landaville;295
lepanges sur vologne;48.179050993;6.666711281;vosges;88;grand est;44;Grand Est;Lépanges-sur-Vologne;833
lironcourt;47.970859693;5.87711895;vosges;88;grand est;44;Grand Est;Lironcourt;73
longchamp;48.217922846;6.524419597;vosges;88;grand est;44;Grand Est;Longchamp;461
longchamp sous chatenois;48.287029608;5.8353386490000005;vosges;88;grand est;44;Grand Est;Longchamp-sous-Châtenois;82
mandray;48.214117917;7.002607801;vosges;88;grand est;44;Grand Est;Mandray;589
martinvelle;47.990773298;6.007159245;vosges;88;grand est;44;Grand Est;Martinvelle;133
memenil;48.209330911;6.615548614;vosges;88;grand est;44;Grand Est;Méménil;168
midrevaux;48.388611869;5.585829746;vosges;88;grand est;44;Grand Est;Midrevaux;182
moriville;48.347278901;6.417941633;vosges;88;grand est;44;Grand Est;Moriville;428
moussey;48.448495292;7.061170467;vosges;88;grand est;44;Grand Est;Moussey;556
nompatelize;48.329563822;6.8557792;vosges;88;grand est;44;Grand Est;Nompatelize;524
oelleville;48.335264212;6.020555105;vosges;88;grand est;44;Grand Est;Oëlleville;283
offroicourt;48.281596394;6.03060024;vosges;88;grand est;44;Grand Est;Offroicourt;154
pair et grandrupt;48.279413683;7.011395291;vosges;88;grand est;44;Grand Est;Pair-et-Grandrupt;497
plombieres les bains;47.970026048;6.428155222;vosges;88;grand est;44;Grand Est;Plombières-les-Bains;1571
pompierre;48.27490534;5.676127734;vosges;88;grand est;44;Grand Est;Pompierre;193
pont sur madon;48.370654043;6.150875174;vosges;88;grand est;44;Grand Est;Pont-sur-Madon;185
prey;48.176851544;6.690056361;vosges;88;grand est;44;Grand Est;Prey;89
le puid;48.392512786;7.039913978;vosges;88;grand est;44;Grand Est;Le Puid;115
rambervillers;48.346114905;6.631141695;vosges;88;grand est;44;Grand Est;Rambervillers;5045
rebeuville;48.336668042;5.71845326;vosges;88;grand est;44;Grand Est;Rebeuville;284
regnevelle;47.987943887;5.968777632;vosges;88;grand est;44;Grand Est;Regnévelle;121
le roulier;48.173541508;6.615982121;vosges;88;grand est;44;Grand Est;Le Roulier;210
rouvres la chetive;48.304472124;5.776901333;vosges;88;grand est;44;Grand Est;Rouvres-la-Chétive;452
ruppes;48.466772087;5.771379085;vosges;88;grand est;44;Grand Est;Ruppes;142
rupt sur moselle;47.932874176;6.663607253;vosges;88;grand est;44;Grand Est;Rupt-sur-Moselle;3497
st baslemont;48.140214263;5.993709063;vosges;88;grand est;44;Grand Est;Saint-Baslemont;81
st etienne les remiremont;48.046092959;6.625301427;vosges;88;grand est;44;Grand Est;Saint-Étienne-lès-Remiremont;3809
st genest;48.345819966;6.511408879;vosges;88;grand est;44;Grand Est;Saint-Genest;136
ste helene;48.291316955;6.659432016;vosges;88;grand est;44;Grand Est;Sainte-Hélène;445
st michel sur meurthe;48.311704399;6.876912542;vosges;88;grand est;44;Grand Est;Saint-Michel-sur-Meurthe;1809
st vallier;48.277482696;6.320541649;vosges;88;grand est;44;Grand Est;Saint-Vallier;99
sans vallois;48.161355306;6.103796469;vosges;88;grand est;44;Grand Est;Sans-Vallois;128
le saulcy;48.423394198;7.065434203;vosges;88;grand est;44;Grand Est;Le Saulcy;307
senonges;48.142782496;6.057659794;vosges;88;grand est;44;Grand Est;Senonges;134
soulosse sous st elophe;48.413539212;5.738456857;vosges;88;grand est;44;Grand Est;Soulosse-sous-Saint-Élophe;657
tilleux;48.300428592;5.730727504;vosges;88;grand est;44;Grand Est;Tilleux;69
ubexy;48.337111566;6.279922108;vosges;88;grand est;44;Grand Est;Ubexy;167
urimenil;48.103894939;6.401136577;vosges;88;grand est;44;Grand Est;Uriménil;1328
urville;48.190023817;5.744676177;vosges;88;grand est;44;Grand Est;Urville;55
uxegney;48.196775312;6.382151332;vosges;88;grand est;44;Grand Est;Uxegney;2265
valleroy aux saules;48.24413589;6.138712657;vosges;88;grand est;44;Grand Est;Valleroy-aux-Saules;254
ventron;47.93712675;6.884978164;vosges;88;grand est;44;Grand Est;Ventron;828
vicherey;48.383369514;5.935932756;vosges;88;grand est;44;Grand Est;Vicherey;174
villers;48.304941938;6.173830062;vosges;88;grand est;44;Grand Est;Villers;193
villotte;48.104401304;5.769071897;vosges;88;grand est;44;Grand Est;Villotte;131
vittel;48.200871204;5.954333962;vosges;88;grand est;44;Grand Est;Vittel;4793
la voivre;48.34184065;6.900128249;vosges;88;grand est;44;Grand Est;La Voivre;664
les voivres;48.035010529;6.296028341;vosges;88;grand est;44;Grand Est;Les Voivres;290
vomecourt;48.313792027;6.613603598;vosges;88;grand est;44;Grand Est;Vomécourt;249
xaffevillers;48.410704043;6.608488884;vosges;88;grand est;44;Grand Est;Xaffévillers;136
abbecourt;49.599684482;3.176852327;aisne;02;hauts-de-france;32;Hauts-de-France;Abbécourt;507
achery;49.694004156;3.397491579;aisne;02;hauts-de-france;32;Hauts-de-France;Achery;594
andelain;49.641183256;3.36941838;aisne;02;hauts-de-france;32;Hauts-de-France;Andelain;212
any martin rieux;49.881643579;4.223934549;aisne;02;hauts-de-france;32;Hauts-de-France;Any-Martin-Rieux;455
artemps;49.761601531;3.197375465;aisne;02;hauts-de-france;32;Hauts-de-France;Artemps;365
attilly;49.855348527;3.15428951;aisne;02;hauts-de-france;32;Hauts-de-France;Attilly;348
aubigny aux kaisnes;49.77240406;3.119507994;aisne;02;hauts-de-france;32;Hauts-de-France;Aubigny-aux-Kaisnes;247
bagneux;49.459937203;3.279039827;aisne;02;hauts-de-france;32;Hauts-de-France;Bagneux;63
barenton sur serre;49.66784668;3.690732262;aisne;02;hauts-de-france;32;Hauts-de-France;Barenton-sur-Serre;130
bazoches et st thibaut;49.30645766;3.615341588;aisne;02;hauts-de-france;32;Hauts-de-France;Bazoches-et-Saint-Thibaut;524
beauvois en vermandois;49.83415186;3.103106259;aisne;02;hauts-de-france;32;Hauts-de-France;Beauvois-en-Vermandois;252
bellenglise;49.925986684;3.244543321;aisne;02;hauts-de-france;32;Hauts-de-France;Bellenglise;380
benay;49.755611918;3.308492655;aisne;02;hauts-de-france;32;Hauts-de-France;Benay;191
berry au bac;49.408645633;3.899004938;aisne;02;hauts-de-france;32;Hauts-de-France;Berry-au-Bac;703
bertaucourt epourdon;49.627338651;3.397352094;aisne;02;hauts-de-france;32;Hauts-de-France;Bertaucourt-Epourdon;587
besme;49.534048357;3.163311485;aisne;02;hauts-de-france;32;Hauts-de-France;Besmé;167
beugneux;49.227311242;3.416475399;aisne;02;hauts-de-france;32;Hauts-de-France;Beugneux;113
bichancourt;49.57913903;3.212643827;aisne;02;hauts-de-france;32;Hauts-de-France;Bichancourt;996
bieuxy;49.447456964;3.269941259;aisne;02;hauts-de-france;32;Hauts-de-France;Bieuxy;34
bois les pargny;49.737172274;3.654174783;aisne;02;hauts-de-france;32;Hauts-de-France;Bois-lès-Pargny;191
agnicourt et sechelles;49.716473106;3.961000078;aisne;02;hauts-de-france;32;Hauts-de-France;Agnicourt-et-Séchelles;186
aizy jouy;49.438697879;3.51124666;aisne;02;hauts-de-france;32;Hauts-de-France;Aizy-Jouy;303
ambleny;49.376624509;3.183778907;aisne;02;hauts-de-france;32;Hauts-de-France;Ambleny;1181
amifontaine;49.498637877;3.922881332;aisne;02;hauts-de-france;32;Hauts-de-France;Amifontaine;387
anizy le grand;49.516096173;3.453032228;aisne;02;hauts-de-france;32;Hauts-de-France;Anizy-le-Grand;2549
arcy ste restitue;49.25492425;3.478630764;aisne;02;hauts-de-france;32;Hauts-de-France;Arcy-Sainte-Restitue;399
aulnois sous laon;49.619869289;3.609481451;aisne;02;hauts-de-france;32;Hauts-de-France;Aulnois-sous-Laon;1369
autremencourt;49.70534608;3.793573722;aisne;02;hauts-de-france;32;Hauts-de-France;Autremencourt;175
autreppes;49.897099289;3.856002204;aisne;02;hauts-de-france;32;Hauts-de-France;Autreppes;176
bancigny;49.798022992;4.036526042;aisne;02;hauts-de-france;32;Hauts-de-France;Bancigny;25
barisis aux bois;49.577527949;3.32757202;aisne;02;hauts-de-france;32;Hauts-de-France;Barisis-aux-Bois;739
barzy sur marne;49.091339484;3.561668993;aisne;02;hauts-de-france;32;Hauts-de-France;Barzy-sur-Marne;392
mandelieu la napoule;43.538222874;6.9181405090000005;alpes-maritimes;06;provence-alpes-côte d'azur;93;Provence-Alpes-Côte d'Azur;Mandelieu-la-Napoule;21561
vallees en champagne;49.007940641;3.616555648;aisne;02;hauts-de-france;32;Hauts-de-France;Vallées en Champagne;581
beaurieux;49.402093342;3.752392574;aisne;02;hauts-de-france;32;Hauts-de-France;Beaurieux;832
belleu;49.357066699;3.340164292;aisne;02;hauts-de-france;32;Hauts-de-France;Belleu;3693
berlancourt;49.780638512;3.755414842;aisne;02;hauts-de-france;32;Hauts-de-France;Berlancourt;83
berrieux;49.482937389;3.852502532;aisne;02;hauts-de-france;32;Hauts-de-France;Berrieux;180
pierlas;44.03461628;7.017204334;alpes-maritimes;06;provence-alpes-côte d'azur;93;Provence-Alpes-Côte d'Azur;Pierlas;101
besmont;49.823483767;4.117458406;aisne;02;hauts-de-france;32;Hauts-de-France;Besmont;142
puget theniers;43.952143651;6.905490871;alpes-maritimes;06;provence-alpes-côte d'azur;93;Provence-Alpes-Côte d'Azur;Puget-Théniers;1813
bezu le guery;49.010472985;3.227843038;aisne;02;hauts-de-france;32;Hauts-de-France;Bézu-le-Guéry;252
billy sur aisne;49.355352711;3.375941298;aisne;02;hauts-de-france;32;Hauts-de-France;Billy-sur-Aisne;1151
blesmes;49.026472378;3.464235685;aisne;02;hauts-de-france;32;Hauts-de-France;Blesmes;471
bonnesvalyn;49.126198595;3.32510263;aisne;02;hauts-de-france;32;Hauts-de-France;Bonnesvalyn;211
vallauris;43.576531338;7.058100886;alpes-maritimes;06;provence-alpes-côte d'azur;93;Provence-Alpes-Côte d'Azur;Vallauris;28025
villeneuve loubet;43.649426788;7.106832372;alpes-maritimes;06;provence-alpes-côte d'azur;93;Provence-Alpes-Côte d'Azur;Villeneuve-Loubet;16779
montcy notre dame;49.791100281;4.743724531;ardennes;08;grand est;44;Grand Est;Montcy-Notre-Dame;1585
villers semeuse;49.741097137;4.750312431;ardennes;08;grand est;44;Grand Est;Villers-Semeuse;3608
warcq;49.768756189;4.666514541;ardennes;08;grand est;44;Grand Est;Warcq;1253
auvare;44.006897162;6.915237642;alpes-maritimes;06;provence-alpes-côte d'azur;93;Provence-Alpes-Côte d'Azur;Auvare;44
beausoleil;43.747692843;7.421685673;alpes-maritimes;06;provence-alpes-côte d'azur;93;Provence-Alpes-Côte d'Azur;Beausoleil;12674
st antonin;43.908100267;6.976151704;alpes-maritimes;06;provence-alpes-côte d'azur;93;Provence-Alpes-Côte d'Azur;Saint-Antonin;85
st jean cap ferrat;43.687081116;7.330302516;alpes-maritimes;06;provence-alpes-côte d'azur;93;Provence-Alpes-Côte d'Azur;Saint-Jean-Cap-Ferrat;1471
villefranche sur mer;43.711978375;7.320874238;alpes-maritimes;06;provence-alpes-côte d'azur;93;Provence-Alpes-Côte d'Azur;Villefranche-sur-Mer;4989
aiglemont;49.789846274;4.769994691;ardennes;08;grand est;44;Grand Est;Aiglemont;1659
belval;49.77328665;4.638001443;ardennes;08;grand est;44;Grand Est;Belval;221
cliron;49.809213853;4.61177918;ardennes;08;grand est;44;Grand Est;Cliron;414
evigny;49.727694191;4.675768547;ardennes;08;grand est;44;Grand Est;Évigny;190
warnecourt;49.732534795;4.655996046;ardennes;08;grand est;44;Grand Est;Warnécourt;382
allennes les marais;50.541448519;2.9482816730000003;nord;59;hauts-de-france;32;Hauts-de-France;Allennes-les-Marais;3567
villeneuve d ascq;50.632462901;3.15312041;nord;59;hauts-de-france;32;Hauts-de-France;Villeneuve-d'Ascq;62067
anneux;50.156658346;3.125967493;nord;59;hauts-de-france;32;Hauts-de-France;Anneux;260
annoeullin;50.526085176;2.927412205;nord;59;hauts-de-france;32;Hauts-de-France;Annœullin;10780
arleux;50.281849972;3.112754755;nord;59;hauts-de-france;32;Hauts-de-France;Arleux;3151
aubers;50.595955527;2.819846481;nord;59;hauts-de-france;32;Hauts-de-France;Aubers;1722
aubigny au bac;50.265730126;3.168315967;nord;59;hauts-de-france;32;Hauts-de-France;Aubigny-au-Bac;1159
avesnelles;50.106001155;3.951285957;nord;59;hauts-de-france;32;Hauts-de-France;Avesnelles;2280
awoingt;50.153822757;3.285983043;nord;59;hauts-de-france;32;Hauts-de-France;Awoingt;790
bailleul;50.727433635;2.737584677;nord;59;hauts-de-france;32;Hauts-de-France;Bailleul;14869
banteux;50.065745668;3.188109612;nord;59;hauts-de-france;32;Hauts-de-France;Banteux;351
bantigny;50.233759527;3.235436892;nord;59;hauts-de-france;32;Hauts-de-France;Bantigny;507
bavinchove;50.774762846;2.440424532;nord;59;hauts-de-france;32;Hauts-de-France;Bavinchove;1046
bazuel;50.081957712;3.595479749;nord;59;hauts-de-france;32;Hauts-de-France;Bazuel;537
bergues;50.969104845;2.433542253;nord;59;hauts-de-france;32;Hauts-de-France;Bergues;3561
bersee;50.480546432;3.150979299;nord;59;hauts-de-france;32;Hauts-de-France;Bersée;2296
berthen;50.77756542;2.68801721;nord;59;hauts-de-france;32;Hauts-de-France;Berthen;597
bethencourt;50.143033846;3.423277278;nord;59;hauts-de-france;32;Hauts-de-France;Béthencourt;716
bettrechies;50.322144507;3.740225212;nord;59;hauts-de-france;32;Hauts-de-France;Bettrechies;258
bevillers;50.158135323;3.39048093;nord;59;hauts-de-france;32;Hauts-de-France;Bévillers;549
bierne;50.971082375;2.401372304;nord;59;hauts-de-france;32;Hauts-de-France;Bierne;1772
bissezeele;50.913462143;2.406712327;nord;59;hauts-de-france;32;Hauts-de-France;Bissezeele;246
blecourt;50.21732749;3.213459213;nord;59;hauts-de-france;32;Hauts-de-France;Blécourt;306
bourghelles;50.563544072;3.246823982;nord;59;hauts-de-france;32;Hauts-de-France;Bourghelles;1673
bousies;50.151908577;3.615224252;nord;59;hauts-de-france;32;Hauts-de-France;Bousies;1771
bruay sur l escaut;50.396996274;3.538268654;nord;59;hauts-de-france;32;Hauts-de-France;Bruay-sur-l'Escaut;11309
bruille st amand;50.465066135;3.506477258;nord;59;hauts-de-france;32;Hauts-de-France;Bruille-Saint-Amand;1682
bugnicourt;50.290504119;3.154843207;nord;59;hauts-de-france;32;Hauts-de-France;Bugnicourt;1074
le cateau cambresis;50.092186829;3.539085971;nord;59;hauts-de-france;32;Hauts-de-France;Le Cateau-Cambrésis;6929
choisies;50.212187081;4.04744622;nord;59;hauts-de-france;32;Hauts-de-France;Choisies;46
cobrieux;50.539159868;3.239807329;nord;59;hauts-de-france;32;Hauts-de-France;Cobrieux;544
crespin;50.421792112;3.651820956;nord;59;hauts-de-france;32;Hauts-de-France;Crespin;4515
crevecoeur sur l escaut;50.072938629;3.268836102;nord;59;hauts-de-france;32;Hauts-de-France;Crèvecœur-sur-l'Escaut;729
crochte;50.923727418;2.395439289;nord;59;hauts-de-france;32;Hauts-de-France;Crochte;656
croix caluyau;50.152054084;3.585149029;nord;59;hauts-de-france;32;Hauts-de-France;Croix-Caluyau;239
dimechaux;50.196620379;4.047102129;nord;59;hauts-de-france;32;Hauts-de-France;Dimechaux;326
douai;50.381769741;3.090847987;nord;59;hauts-de-france;32;Hauts-de-France;Douai;39648
dourlers;50.174980951;3.945053445;nord;59;hauts-de-france;32;Hauts-de-France;Dourlers;539
eclaibes;50.200382715;3.938278613;nord;59;hauts-de-france;32;Hauts-de-France;Éclaibes;265
ecuelin;50.192343855;3.89683082;nord;59;hauts-de-france;32;Hauts-de-France;Écuélin;141
eecke;50.779946574;2.597329275;nord;59;hauts-de-france;32;Hauts-de-France;Eecke;1221
emerchicourt;50.311763529;3.254941668;nord;59;hauts-de-france;32;Hauts-de-France;Émerchicourt;822
erchin;50.316616217;3.173152316;nord;59;hauts-de-france;32;Hauts-de-France;Erchin;681
escarmain;50.223734386;3.548740462;nord;59;hauts-de-france;32;Hauts-de-France;Escarmain;480
escobecques;50.62162668;2.932998235;nord;59;hauts-de-france;32;Hauts-de-France;Escobecques;303
estourmel;50.152239189;3.321489557;nord;59;hauts-de-france;32;Hauts-de-France;Estourmel;455
estreux;50.35247296;3.601686484;nord;59;hauts-de-france;32;Hauts-de-France;Estreux;952
eswars;50.218901212;3.265779363;nord;59;hauts-de-france;32;Hauts-de-France;Eswars;356
fechain;50.268780815;3.212043612;nord;59;hauts-de-france;32;Hauts-de-France;Féchain;1658
felleries;50.140614407;4.050859285;nord;59;hauts-de-france;32;Hauts-de-France;Felleries;1455
flaumont waudrechies;50.131113327;3.969890587;nord;59;hauts-de-france;32;Hauts-de-France;Flaumont-Waudrechies;351
fontaine notre dame;50.168989109;3.168263458;nord;59;hauts-de-france;32;Hauts-de-France;Fontaine-Notre-Dame;1763
frelinghien;50.702966324;2.951562376;nord;59;hauts-de-france;32;Hauts-de-France;Frelinghien;2581
fressies;50.249128302;3.188315219;nord;59;hauts-de-france;32;Hauts-de-France;Fressies;572
godewaersvelde;50.795012345;2.644999965;nord;59;hauts-de-france;32;Hauts-de-France;Godewaersvelde;2053
la gorgue;50.631222809;2.739497274;nord;59;hauts-de-france;32;Hauts-de-France;La Gorgue;5599
gruson;50.59217876;3.215762914;nord;59;hauts-de-france;32;Hauts-de-France;Gruson;1237
halluin;50.774775768;3.126433807;nord;59;hauts-de-france;32;Hauts-de-France;Halluin;20829
